er,1.93568
in,1.76959
ti,1.43975
on,1.36049
es,1.3602
te,1.28133
at,1.22665
re,1.1812
al,1.15824
en,1.11818
an,1.07637
ic,1.03301
is,1.03277
le,1.00206
ra,0.997863
ri,0.990566
st,0.983686
ne,0.935289
li,0.932609
ed,0.91337
ar,0.892045
ro,0.889216
ng,0.873282
nt,0.861191
or,0.829085
un,0.815832
it,0.71618
la,0.697387
co,0.696374
ca,0.655066
io,0.649646
de,0.639013
ss,0.612239
to,0.610809
se,0.609469
ni,0.598807
ta,0.591897
ly,0.590855
tr,0.589813
no,0.58329
ou,0.579597
di,0.550202
us,0.549219
el,0.548117
ch,0.547938
me,0.546211
ma,0.543143
lo,0.538229
ll,0.536829
he,0.535251
ve,0.526763
ia,0.526465
et,0.524589
ol,0.523338
mi,0.517918
si,0.516786
na,0.51351
pe,0.500108
ac,0.488939
om,0.482923
as,0.470712
th,0.458591
ph,0.458144
il,0.457697
os,0.440066
pr,0.437445
nd,0.435271
ns,0.430327
ho,0.418593
op,0.41219
ce,0.407782
ea,0.404863
ul,0.404774
hi,0.403463
ur,0.403195
nc,0.394707
ie,0.394201
ab,0.385922
ec,0.3847
ha,0.380471
em,0.369779
bl,0.369482
ot,0.364389
id,0.359594
po,0.35733
pa,0.355454
mo,0.351165
rs,0.350868
ge,0.34774
ci,0.326297
sh,0.322038
am,0.316856
og,0.309946
su,0.308279
oc,0.304228
ct,0.301816
ap,0.301339
pi,0.290498
ad,0.276322
ut,0.273344
sc,0.271616
bi,0.25604
sa,0.254879
be,0.254045
so,0.252913
iv,0.248952
ep,0.246599
sp,0.244663
rt,0.243948
gi,0.24368
um,0.243651
ag,0.242251
ba,0.242072
cr,0.241566
im,0.240881
iz,0.239928
ke,0.229921
do,0.229504
hy,0.228164
cu,0.222207
oo,0.221582
ry,0.218008
ty,0.216519
ee,0.216251
pl,0.213481
ga,0.212409
gr,0.211396
od,0.210562
ir,0.208984
tu,0.208209
fi,0.20681
ig,0.205201
mp,0.203176
bo,0.201211
ip,0.1999
sm,0.198292
vi,0.194093
ck,0.193735
da,0.193139
rm,0.192663
ov,0.188761
lu,0.188404
ai,0.187332
if,0.181554
ze,0.178755
br,0.17247
tt,0.169194
rr,0.16836
ru,0.167527
ts,0.166871
qu,0.166216
rc,0.16434
rd,0.164191
oi,0.163982
gl,0.163417
fo,0.16288
ub,0.156179
eo,0.154541
ex,0.153499
fe,0.151891
au,0.150819
up,0.150014
cl,0.146768
va,0.143432
dr,0.14236
wa,0.138667
ob,0.13423
ib,0.1342
go,0.133991
bu,0.133426
ow,0.129256
ki,0.128392
uc,0.128184
pt,0.127052
mb,0.124133
rn,0.121959
eu,0.121334
ei,0.121036
fl,0.120887
eg,0.119964
ui,0.119428
ua,0.116747
fu,0.11508
hr,0.113471
ef,0.112846
mu,0.112786
nn,0.111893
sl,0.110433
ps,0.109778
's,0.109361
pu,0.108319
gu,0.106919
wi,0.106055
yl,0.106026
oa,0.10546
pp,0.105251
ud,0.105073
yp,0.104626
fa,0.104626
lt,0.103554
ys,0.102452
tl,0.102333
we,0.102303
nf,0.102065
mm,0.100456
rp,0.0995033
cy,0.0993246
av,0.0990566
ev,0.0989374
ue,0.0988779
du,0.0979546
wo,0.0965549
rg,0.093249
nu,0.0919088
ff,0.090926
dl,0.0897347
rb,0.0897049
