ion,0.830338
tio,0.650638
ent,0.625852
ing,0.48643
ati,0.443054
ate,0.402776
ter,0.37799
con,0.343909
nce,0.294336
res,0.266452
ive,0.257157
ess,0.257157
all,0.247862
tra,0.244764
men,0.241666
pro,0.241666
ver,0.235469
ist,0.232371
ect,0.229273
com,0.219978
est,0.219978
rat,0.210683
ica,0.207585
sta,0.207585
ide,0.204486
str,0.204486
rea,0.19829
her,0.19829
cti,0.188995
the,0.185897
pre,0.185897
nte,0.182798
ity,0.1797
int,0.1797
ain,0.173504
per,0.173504
tic,0.170405
ine,0.170405
cal,0.167307
ort,0.164209
sti,0.164209
ble,0.164209
igh,0.16111
ure,0.16111
tor,0.16111
for,0.158012
era,0.154914
lly,0.151816
nti,0.151816
tiv,0.151816
end,0.151816
der,0.151816
ssi,0.151816
anc,0.148717
ant,0.148717
act,0.148717
and,0.148717
ran,0.145619
oun,0.145619
lat,0.142521
ove,0.142521
ste,0.142521
min,0.142521
iti,0.142521
eve,0.139422
age,0.139422
art,0.139422
enc,0.139422
ght,0.136324
sio,0.136324
ear,0.133226
ons,0.133226
par,0.133226
eat,0.133226
tur,0.130128
nal,0.130128
ast,0.130128
ass,0.130128
ten,0.127029
are,0.120833
lit,0.120833
dis,0.120833
ely,0.120833
tin,0.120833
gra,0.117735
eas,0.114636
ial,0.114636
ous,0.114636
den,0.111538
man,0.111538
und,0.111538
omp,0.111538
spe,0.111538
rac,0.10844
ont,0.10844
cha,0.10844
eme,0.105341
tan,0.105341
ere,0.105341
rec,0.102243
pla,0.102243
nde,0.102243
por,0.102243
ers,0.102243
pri,0.102243
ill,0.102243
cat,0.0991449
ead,0.0991449
ner,0.0991449
mat,0.0991449
ris,0.0991449
ose,0.0991449
cou,0.0991449
abl,0.0991449
ome,0.0960466
lea,0.0960466
nsi,0.0960466
ite,0.0960466
tri,0.0960466
tal,0.0960466
nat,0.0929483
one,0.0929483
nta,0.0929483
lin,0.0929483
pos,0.0929483
ise,0.0929483
ins,0.0929483
our,0.0929483
ual,0.0929483
tat,0.0929483
ele,0.0929483
sen,0.08985
eri,0.08985
nst,0.08985
ind,0.08985
out,0.08985
rit,0.08985
ona,0.08985
rin,0.08985
exp,0.08985
sur,0.08985
pec,0.0867518
ish,0.0867518
cre,0.0867518
tly,0.0867518
har,0.0867518
ens,0.0867518
rel,0.0867518
ini,0.0867518
ell,0.0867518
mpl,0.0867518
ard,0.0867518
ina,0.0867518
ope,0.0836535
ien,0.0836535
ren,0.0836535
cia,0.0836535
rai,0.0836535
ici,0.0836535
ric,0.0836535
lan,0.0836535
lic,0.0836535
app,0.0836535
ire,0.0805552
ian,0.0805552
ple,0.0805552
